PARTITION,NODELIST,CPUS,MEMORY,GRES,STATE,AVAIL_FEATURES
sched_mit_nse_r8,node1912,192,386000,(null),mixed,node1912,rocky8
sched_mit_nse_r8,node1915,192,386000,(null),mixed,node1915,rocky8
sched_mit_nse_r8,node1906,192,386000,(null),allocated,node1906,rocky8
sched_mit_nse_r8,node1910,192,386000,(null),allocated,node1910,rocky8
sched_mit_nse_r8,node1911,192,386000,(null),allocated,node1911,rocky8
sched_mit_nse_r8,node1913,192,386000,(null),allocated,node1913,rocky8
sched_mit_nse_r8,node1914,192,386000,(null),allocated,node1914,rocky8
sched_mit_nse_r8,node1916,192,386000,(null),allocated,node1916,rocky8
sched_mit_nse_r8,node1908,192,386000,(null),idle,node1908,rocky8
sched_mit_rteague,node2514,128,1031000,(null),mixed,node2514,rocky8
sched_mit_econ_r8,node2518,64,515000,(null),idle,node2518,rocky8
sched_mit_tami,node2430,64,257000,(null),mixed,node2430,centos7
sched_mit_tami,node2429,64,257000,(null),idle,node2429,centos7
sched_mit_tami,node2431,64,257000,(null),idle,node2431,centos7
sched_mit_tami,node2432,64,257000,(null),idle,node2432,centos7
sched_mit_hill_cpsfr,node2414,40,515000,gpu:a100:4,mixed,node2414,rocky8
sched_mit_hill_cpsfr,node2415,40,515000,gpu:a100:4,mixed,node2415,rocky8
sched_mit_hill_cpsfr,node2416,40,515000,gpu:a100:4,idle,node2416,rocky8
sched_mit_hill_cpsfr,node2417,40,515000,gpu:a100:4,idle,node2417,rocky8
sched_mit_tsmidt,node1928,64,1031000,gpu:a100:4,idle,node1928,rocky8
ou_bcs_high,node1702,128,2063000,gpu:h100:4,mixed,node1702,rocky8
ou_bcs_high,node1703,128,2063000,gpu:h100:4,mixed,node1703,rocky8
ou_bcs_low,node1702,128,2063000,gpu:h100:4,mixed,node1702,rocky8
ou_bcs_low,node1703,128,2063000,gpu:h100:4,mixed,node1703,rocky8
ou_bcs_low,node1802,128,2063000,gpu:h100:4,mixed,node1802,rocky8
ou_bcs_low,node1803,128,2063000,gpu:h100:4,mixed,node1803,rocky8
ou_bcs_low,node2702,128,2063000,gpu:h100:4,mixed,node2702,rocky8
ou_bcs_low,node2802,128,2063000,gpu:h100:4,mixed,node2802,rocky8
ou_bcs_low,node2803,128,2063000,gpu:h100:4,mixed,node2803,rocky8
ou_bcs_low,node2703,128,2063000,gpu:h100:4,allocated,node2703,rocky8
ou_bcs_normal,node1802,128,2063000,gpu:h100:4,mixed,node1802,rocky8
ou_bcs_normal,node1803,128,2063000,gpu:h100:4,mixed,node1803,rocky8
ou_bcs_normal,node2702,128,2063000,gpu:h100:4,mixed,node2702,rocky8
ou_bcs_normal,node2802,128,2063000,gpu:h100:4,mixed,node2802,rocky8
ou_bcs_normal,node2803,128,2063000,gpu:h100:4,mixed,node2803,rocky8
ou_bcs_normal,node2703,128,2063000,gpu:h100:4,allocated,node2703,rocky8
pi_faez,node2435,64,2063000,gpu:h100:4,mixed,node2435,rocky8
pi_faez,node2900,224,2063000,gpu:h100:8,mixed,node2900,rocky8
pi_faez,node2901,224,2063000,gpu:h100:8,mixed,node2901,rocky8
pi_srmadden,node1704,64,386000,gpu:l40s:2,idle,node1704,rocky8
pi_srmadden,node1705,64,386000,gpu:l40s:2,idle,node1705,rocky8
pi_mghassem,node2903,64,1031000,gpu:l40s:4,idle,node2903,rocky8
pi_abodner,node2905,64,1031000,gpu:h100:4,idle,node2905,rocky8
pi_gaias,node2902,96,1031000,gpu:l40s:4,idle,node2902,rocky8
pi_raffaele,node2904,64,1031000,gpu:h100:4,mixed,node2904,rocky8
pi_mick,node1626,96,386000,(null),idle,node1626,rocky8
pi_mick,node1627,96,386000,(null),idle,node1627,rocky8
pi_mick,node1628,96,386000,(null),idle,node1628,rocky8
pi_mick,node1629,96,386000,(null),idle,node1629,rocky8
pi_mick,node1630,96,386000,(null),idle,node1630,rocky8
pi_mick,node1631,96,386000,(null),idle,node1631,rocky8
ou_sloan_gpu,node2640,64,1031000,gpu:h100:4,idle,node2640,rocky8
ou_sloan_gpu,node2641,64,1031000,gpu:h100:4,idle,node2641,rocky8
ou_sloan_gpu,node2642,64,1031000,gpu:h100:4,idle,node2642,rocky8
ou_sloan_teaching,node2643,64,1031000,gpu:l40s:4,idle,node2643,rocky8
ou_sloan_teaching,node2644,64,1031000,gpu:l40s:4,idle,node2644,rocky8
mit_normal,node1602,96,386000,(null),planned,node1602,rocky8
mit_normal,node1603,96,386000,(null),planned,node1603,rocky8
mit_normal,node1604,96,386000,(null),planned,node1604,rocky8
mit_normal,node1605,96,386000,(null),planned,node1605,rocky8
mit_normal,node1606,96,386000,(null),planned,node1606,rocky8
mit_normal,node1607,96,386000,(null),planned,node1607,rocky8
mit_normal,node1608,96,386000,(null),mixed,node1608,rocky8
mit_normal,node1609,96,386000,(null),mixed,node1609,rocky8
mit_normal,node1610,96,386000,(null),mixed,node1610,rocky8
mit_normal,node1611,96,386000,(null),mixed,node1611,rocky8
mit_normal,node1612,96,386000,(null),mixed,node1612,rocky8
mit_normal,node1620,192,1547000,(null),mixed,node1620,rocky8
mit_normal,node1621,192,1547000,(null),mixed,node1621,rocky8,r9a-c03
mit_normal,node2705,64,386000,(null),mixed,node2705,rocky8,high_l3
mit_normal,node1600,96,386000,(null),allocated,node1600,rocky8
mit_normal,node1601,96,386000,(null),allocated,node1601,rocky8
mit_normal,node1613,96,386000,(null),allocated,node1613,rocky8
mit_normal,node2704,64,386000,(null),allocated,node2704,rocky8,high_l3
mit_normal,node1614,96,386000,(null),idle,node1614,rocky8
mit_normal,node1615,96,386000,(null),idle,node1615,rocky8
mit_normal,node1616,96,386000,(null),idle,node1616,rocky8
mit_normal,node1617,96,386000,(null),idle,node1617,rocky8
mit_normal,node1618,96,386000,(null),idle,node1618,rocky8
mit_normal,node1619,96,386000,(null),idle,node1619,rocky8
mit_normal,node1622,192,1547000,(null),idle,node1622,rocky8,r9a-c03
mit_normal,node1623,192,1547000,(null),idle,node1623,rocky8
mit_normal,node1624,192,1547000,(null),idle,node1624,rocky8
mit_normal,node1625,192,1547000,(null),idle,node1625,rocky8
mit_normal_gpu,node2433,240,2063000,gpu:h200:8,mixed,node2433,rocky8
mit_normal_gpu,node2434,240,2063000,gpu:h200:8,mixed,node2434,rocky8
mit_normal_gpu,node2804,64,1031000,gpu:l40s:4,allocated,node2804,rocky8
mit_normal_gpu,node2906,64,1031000,gpu:h100:4,allocated,node2906,rocky8
mit_quicktest,node1602,96,386000,(null),planned,node1602,rocky8
mit_quicktest,node1603,96,386000,(null),planned,node1603,rocky8
mit_quicktest,node1604,96,386000,(null),planned,node1604,rocky8
mit_quicktest,node1605,96,386000,(null),planned,node1605,rocky8
mit_quicktest,node1606,96,386000,(null),planned,node1606,rocky8
mit_quicktest,node1607,96,386000,(null),planned,node1607,rocky8
mit_quicktest,node1608,96,386000,(null),mixed,node1608,rocky8
mit_quicktest,node1609,96,386000,(null),mixed,node1609,rocky8
mit_quicktest,node1610,96,386000,(null),mixed,node1610,rocky8
mit_quicktest,node1611,96,386000,(null),mixed,node1611,rocky8
mit_quicktest,node1612,96,386000,(null),mixed,node1612,rocky8
mit_quicktest,node1620,192,1547000,(null),mixed,node1620,rocky8
mit_quicktest,node1621,192,1547000,(null),mixed,node1621,rocky8,r9a-c03
mit_quicktest,node1600,96,386000,(null),allocated,node1600,rocky8
mit_quicktest,node1601,96,386000,(null),allocated,node1601,rocky8
mit_quicktest,node1613,96,386000,(null),allocated,node1613,rocky8
mit_quicktest,node1614,96,386000,(null),idle,node1614,rocky8
mit_quicktest,node1615,96,386000,(null),idle,node1615,rocky8
mit_quicktest,node1616,96,386000,(null),idle,node1616,rocky8
mit_quicktest,node1617,96,386000,(null),idle,node1617,rocky8
mit_quicktest,node1618,96,386000,(null),idle,node1618,rocky8
mit_quicktest,node1619,96,386000,(null),idle,node1619,rocky8
mit_quicktest,node1622,192,1547000,(null),idle,node1622,rocky8,r9a-c03
mit_quicktest,node1623,192,1547000,(null),idle,node1623,rocky8
mit_quicktest,node1624,192,1547000,(null),idle,node1624,rocky8
mit_quicktest,node1625,192,1547000,(null),idle,node1625,rocky8
mit_preemptable,node1602,96,386000,(null),planned,node1602,rocky8
mit_preemptable,node1603,96,386000,(null),planned,node1603,rocky8
mit_preemptable,node1604,96,386000,(null),planned,node1604,rocky8
mit_preemptable,node1605,96,386000,(null),planned,node1605,rocky8
mit_preemptable,node1606,96,386000,(null),planned,node1606,rocky8
mit_preemptable,node1607,96,386000,(null),planned,node1607,rocky8
mit_preemptable,node1608,96,386000,(null),mixed,node1608,rocky8
mit_preemptable,node1609,96,386000,(null),mixed,node1609,rocky8
mit_preemptable,node1610,96,386000,(null),mixed,node1610,rocky8
mit_preemptable,node1611,96,386000,(null),mixed,node1611,rocky8
mit_preemptable,node1612,96,386000,(null),mixed,node1612,rocky8
mit_preemptable,node1620,192,1547000,(null),mixed,node1620,rocky8
mit_preemptable,node1621,192,1547000,(null),mixed,node1621,rocky8,r9a-c03
mit_preemptable,node2503,96,386000,(null),mixed,node2503,rocky8
mit_preemptable,node2523,96,386000,(null),mixed,node2523,rocky8
mit_preemptable,node2524,96,386000,(null),mixed,node2524,rocky8
mit_preemptable,node2525,96,386000,(null),mixed,node2525,rocky8
mit_preemptable,node9800,96,386000,(null),mixed,node9800,rocky8
mit_preemptable,node9801,96,386000,(null),mixed,node9801,rocky8
mit_preemptable,node9802,96,386000,(null),mixed,node9802,rocky8
mit_preemptable,node9803,96,386000,(null),mixed,node9803,rocky8
mit_preemptable,node9804,96,386000,(null),mixed,node9804,rocky8
mit_preemptable,node9805,96,386000,(null),mixed,node9805,rocky8
mit_preemptable,node9806,96,773000,(null),mixed,node9806,rocky8
mit_preemptable,node1600,96,386000,(null),allocated,node1600,rocky8
mit_preemptable,node1601,96,386000,(null),allocated,node1601,rocky8
mit_preemptable,node1613,96,386000,(null),allocated,node1613,rocky8
mit_preemptable,node1614,96,386000,(null),idle,node1614,rocky8
mit_preemptable,node1615,96,386000,(null),idle,node1615,rocky8
mit_preemptable,node1616,96,386000,(null),idle,node1616,rocky8
mit_preemptable,node1617,96,386000,(null),idle,node1617,rocky8
mit_preemptable,node1618,96,386000,(null),idle,node1618,rocky8
mit_preemptable,node1619,96,386000,(null),idle,node1619,rocky8
mit_preemptable,node1622,192,1547000,(null),idle,node1622,rocky8,r9a-c03
mit_preemptable,node1623,192,1547000,(null),idle,node1623,rocky8
mit_preemptable,node1624,192,1547000,(null),idle,node1624,rocky8
mit_preemptable,node1625,192,1547000,(null),idle,node1625,rocky8
mit_preemptable,node1626,96,386000,(null),idle,node1626,rocky8
mit_preemptable,node1627,96,386000,(null),idle,node1627,rocky8
mit_preemptable,node1628,96,386000,(null),idle,node1628,rocky8
mit_preemptable,node1629,96,386000,(null),idle,node1629,rocky8
mit_preemptable,node1630,96,386000,(null),idle,node1630,rocky8
mit_preemptable,node1631,96,386000,(null),idle,node1631,rocky8
mit_preemptable,node2504,96,386000,(null),idle,node2504,rocky8
mit_preemptable,node2505,96,386000,(null),idle,node2505,rocky8
mit_preemptable,node2506,96,386000,(null),idle,node2506,rocky8
mit_preemptable,node2507,96,386000,(null),idle,node2507,rocky8
mit_preemptable,node2508,96,386000,(null),idle,node2508,rocky8
mit_preemptable,node2509,96,386000,(null),idle,node2509,rocky8
mit_preemptable,node2510,96,386000,(null),idle,node2510,rocky8
mit_preemptable,node2511,96,386000,(null),idle,node2511,rocky8
mit_preemptable,node2512,96,386000,(null),idle,node2512,rocky8
mit_preemptable,node2513,96,386000,(null),idle,node2513,rocky8
mit_preemptable,node9807,96,773000,(null),idle,node9807,rocky8
mit_preemptable,node9808,96,386000,(null),idle,node9808,rocky8
mit_preemptable,node9809,96,386000,(null),idle,node9809,rocky8
mit_preemptable,node9810,96,1547000,(null),idle,node9810,rocky8
mit_preemptable,node9811,96,1547000,(null),idle,node9811,rocky8
pi_cdrennan_gpu,node1804,48,386000,gpu:l40s:3,idle,node1804,rocky8
pi_cdrennan_gpu,node1805,48,386000,gpu:l40s:3,idle,node1805,rocky8
pi_seager,node2503,96,386000,(null),mixed,node2503,rocky8
pi_seager,node2523,96,386000,(null),mixed,node2523,rocky8
pi_seager,node2524,96,386000,(null),mixed,node2524,rocky8
pi_seager,node2525,96,386000,(null),mixed,node2525,rocky8
pi_seager,node2502,96,386000,(null),idle,node2502,rocky8
pi_seager,node2504,96,386000,(null),idle,node2504,rocky8
pi_seager,node2505,96,386000,(null),idle,node2505,rocky8
pi_seager,node2506,96,386000,(null),idle,node2506,rocky8
pi_seager,node2507,96,386000,(null),idle,node2507,rocky8
pi_seager,node2508,96,386000,(null),idle,node2508,rocky8
pi_seager,node2509,96,386000,(null),idle,node2509,rocky8
pi_seager,node2510,96,386000,(null),idle,node2510,rocky8
pi_seager,node2511,96,386000,(null),idle,node2511,rocky8
pi_seager,node2512,96,386000,(null),idle,node2512,rocky8
pi_seager,node2513,96,386000,(null),idle,node2513,rocky8
pi_ppliang,node2500,120,2063000,gpu:h200:8,mixed,node2500,rocky8
pi_linaresr,node2501,120,2063000,gpu:h100:8,mixed,node2501,rocky8
mit_data_transfer,dtn001,64,257000,(null),mixed,dtn001,rocky8
